last_name,first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Sessions,Pete,1955-03-22,M,rep,TX,32,Republican,https://sessions.house.gov,2233 Rayburn HOB; Washington DC 20515-4332,202-225-2231,,http://sessions.house.gov/?a=rss.feed,PeteSessions,petesessions,367963843082,PeteSessions,UCDSBWdAlrCZq2W8P3wR_LCg,S000250,01525,N00005681,,36807,400367,288,Pete Sessions,,29759,Pete Sessions
Sewell,Terri,1965-01-01,F,rep,AL,7,Democrat,https://sewell.house.gov,2201 Rayburn HOB; Washington DC 20515-0107,202-225-2665,,http://sewell.house.gov/rss.xml,RepTerriSewell,RepSewell,117758198297225,RepSewell,UCHkEHtfrfUWOFtbUFQTQH7Q,S001185,01988,N00030622,,623257,412396,121621,Terri Sewell,,21102,Terri Sewell
Shelby,Richard,1934-05-06,M,sen,AL,,Republican,http://www.shelby.senate.gov,304 Russell Senate Office Building Washington DC 20510,202-224-5744,https://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,http://www.shelby.senate.gov/public/index.cfm/rss/feed,SenShelby,RichardShelby,50850514797,SenatorRichardShelby,UCyMzDCRZrmhr_OGDjVuAeJw,S000320,01049,N00009920,S184,1859,300089,53266,Richard Shelby,,14659,Richard Shelby
Sherman,Brad,1954-10-24,M,rep,CA,30,Democrat,http://sherman.house.gov,2181 Rayburn HOB; Washington DC 20515-0530,202-225-5911,,http://bradsherman.house.gov/press-releases-and-columns/rss.shtml,BradSherman,63158229861,63158229861,shermanca27,UCPisrz6-SLwVy2l9Mcy8kug,S000344,01526,N00006897,,45124,400371,142,,,29707,Brad Sherman
Shimkus,John,1958-02-21,M,rep,IL,15,Republican,https://shimkus.house.gov,2217 Rayburn HOB; Washington DC 20515-1315,202-225-5271,,http://shimkus.house.gov/rss.xml,RepShimkus,repshimkus,123916254317516,repshimkus,UCVXSvuk-csQRKBI0oPzcEnw,S000364,01527,N00004961,,30623,400373,246,John M. Shimkus,,29718,John Shimkus
Shuster,Bill,1961-01-10,M,rep,PA,9,Republican,https://shuster.house.gov,2079 Rayburn HOB; Washington DC 20515-3809,202-225-2431,,http://shuster.house.gov/common/rss//index.cfm?rss=49,RepBillShuster,Rep.Shuster,54386677806,repshuster,UCEfLAXoX-pV3ETccADGOdXg,S001154,01681,N00013770,,89108,409888,55693,,,20134,Bill Shuster
Simpson,Michael,1950-09-08,M,rep,ID,2,Republican,http://simpson.house.gov,2084 Rayburn HOB; Washington DC 20515-1202,202-225-5531,,http://simpson.house.gov/news/rss.aspx,CongMikeSimpson,96007744606,96007744606,CongMikeSimpson,UCNXe0rJJeULTAP_7oyQNw8g,S001148,01590,N00006263,,57889,400376,2917,Michael K. Simpson,,29910,Mike Simpson
Sires,Albio,1951-01-26,M,rep,NJ,8,Democrat,https://sires.house.gov,2342 Rayburn HOB; Washington DC 20515-3008,202-225-7919,,http://sires.house.gov/rss.xml,RepSires,81058818750,81058818750,RepSiresNJ13,UCfdEcWPNGoIxpYoTANF4PBA,S001165,01818,N00027523,,1022293,412186,22510,Albio Sires,,20542,Albio Sires
Slaughter,Louise,1929-08-14,F,rep,NY,25,Democrat,https://louise.house.gov,2469 Rayburn HOB; Washington DC 20515-3225,202-225-3615,,http://louise.house.gov/index.php?format=feed&amp;type=rss,LouiseSlaughter,RepLouiseSlaughter,82424647700,louiseslaughter,UCm9G5-ikIk62LgZxRnlB7fg,S000480,01069,N00001311,,1755,400378,26991,,,15444,Louise Slaughter
Smith,Adam,1965-06-15,M,rep,WA,9,Democrat,https://adamsmith.house.gov,2264 Rayburn HOB; Washington DC 20515-4709,202-225-8901,,http://www.house.gov/news/rss.aspx,RepAdamSmith,RepAdamSmith,288586617834523,CongressmanAdamSmith,UCcrHso483LOfC6WwDnzAh-g,S000510,01528,N00007833,,44329,400379,845,Adam Smith,,29768,Adam Smith (politician)
Smith,Adrian,1970-12-19,M,rep,NE,3,Republican,http://adriansmith.house.gov,320 Cannon HOB; Washington DC 20515-2703,202-225-6435,,http://adriansmith.house.gov/rss.xml,RepAdrianSmith,,,RepAdrianSmith,UCIgn2z-hwxx_aeggnyhv54Q,S001172,01860,N00027623,,1022845,412217,21284,Adrian Smith,,20729,Adrian Smith (politician)
Smith,Christopher,1953-03-04,M,rep,NJ,4,Republican,http://chrissmith.house.gov,2373 Rayburn HOB; Washington DC 20515-3004,202-225-3765,,http://chrissmith.house.gov/news/rss.aspx,RepChrisSmith,RepChrisSmith,371621772908416,USRepChrisSmith,UCtCNUDo3-I1gsd_03ppDfZg,S000522,01071,N00009816,,6411,400380,26952,,,14863,Chris Smith (New Jersey politician)
Smith,Lamar,1947-11-19,M,rep,TX,21,Republican,http://lamarsmith.house.gov,2409 Rayburn HOB; Washington DC 20515-4321,202-225-4236,,http://lamarsmith.house.gov/news/rss.aspx,LamarSmithTX21,LamarSmithTX21,107736785195,lamarsmithtexas21,UCc2q5flh9dSoyg4W9osGW8Q,S000583,01075,N00001811,,8884,400381,27097,Lamar Smith,,15445,Lamar S. Smith
Speier,Jackie,1950-05-14,F,rep,CA,14,Democrat,https://speier.house.gov,2465 Rayburn HOB; Washington DC 20515-0514,202-225-3531,,http://speier.house.gov/index.php?format=feed&amp;type=rss,RepSpeier,JackieSpeier,99332606976,jackiespeierca12,UCevmyTb0HSO8irVaR2gYyoA,S001175,01890,N00029649,,1027627,412259,8425,,,20762,Jackie Speier
Stivers,Steve,1965-03-24,M,rep,OH,15,Republican,http://stivers.house.gov,1022 Longworth HOB; Washington DC 20515-3515,202-225-2015,,http://stivers.house.gov/news/rss.aspx,RepSteveStivers,116058275133542,116058275133542,RepSteveStivers,UCfZrE20pIcR-LeFUV7r2Ixw,S001187,02047,N00029574,,62320,412461,45333,Steve Stivers,,21163,Steve Stivers
Sánchez,Linda,1969-01-28,F,rep,CA,38,Democrat,https://lindasanchez.house.gov,2329 Rayburn HOB; Washington DC 20515-0538,202-225-6676,,http://lindasanchez.house.gov/index.php?format=feed&amp;type=rss,RepLindaSanchez,CongresswomanLindaSanchez,110685735673141,LindaTSanchez,UCu1K6uHxjMgj2mvzM7O9-ow,S001156,01757,N00024870,,1003554,400355,29674,,,20310,Linda Sánchez
Thompson,Bennie,1948-01-28,M,rep,MS,2,Democrat,https://benniethompson.house.gov,2466 Rayburn HOB; Washington DC 20515-2402,202-225-5876,,http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,BennieGThompson,7259193379,7259193379,RepBennieThompson,UCzt2pBxh0dI24kYrWretXRw,T000193,01151,N00003288,,7304,400402,26929,,,29368,Bennie Thompson
Thompson,Mike,1951-01-24,M,rep,CA,5,Democrat,http://mikethompson.house.gov,231 Cannon HOB; Washington DC 20515-0505,202-225-3311,,http://mikethompson.house.gov/news/rss.aspx,RepThompson,RepMikeThompson,7109195747,CongressmanMThompson,UC6pGbtqHZYZmScFGSz5bbdg,T000460,01593,N00007419,,57872,400403,3564,,,29901,Mike Thompson (California politician)
Thompson,Glenn,1959-07-27,M,rep,PA,5,Republican,http://thompson.house.gov,124 Cannon HOB; Washington DC 20515-3805,202-225-5121,,http://thompson.house.gov/rss.xml,CongressmanGT,CongressmanGT,14463006747,CongressmanGT,UCNWX7lbWWvnNdzVMFI9DRiQ,T000467,01952,N00029736,,1031359,412317,24046,,,20946,Glenn Thompson (politician)
Thornberry,Mac,1958-07-15,M,rep,TX,13,Republican,http://thornberry.house.gov,2208 Rayburn HOB; Washington DC 20515-4313,202-225-3706,,,MacTXPress,repmacthornberry,7760165627,RepMacThornberry,UCIfCqubtIZnQDwDS8YNmL2A,T000238,01155,N00006052,,36814,400404,21706,Mac Thornberry,,29572,Mac Thornberry
Thune,John,1961-01-07,M,sen,SD,,Republican,https://www.thune.senate.gov,511 Dirksen Senate Office Building Washington DC 20510,202-224-2321,http://www.thune.senate.gov/public/index.cfm/contact,http://www.thune.senate.gov/public/index.cfm/rss/feed,SenJohnThune,,,johnthune,UCRu6lpRfxhkDGUrKDgQNZYQ,T000250,01534,N00004572,S303,45552,400546,398,John Thune,,29754,John Thune
Tiberi,Patrick,1962-10-21,M,rep,OH,12,Republican,http://tiberi.house.gov,1203 Longworth HOB; Washington DC 20515-3512,202-225-5355,,http://tiberi.house.gov/news/rss.aspx,TiberiPress,RepPatTiberi,90452932937,PatTiberi,UCr9reyLip23im9SVDJ9IGAg,T000462,01664,N00009699,,88155,400406,8404,Patrick J. Tiberi,,20130,Pat Tiberi
Tipton,Scott,1956-11-09,M,rep,CO,3,Republican,http://tipton.house.gov,218 Cannon HOB; Washington DC 20515-0603,202-225-4761,,http://tipton.house.gov/rss.xml,RepTipton,CongressmanScottTipton,191428784201721,RepScottTipton,UCh9ssh1dvzpr1HOWaFm8rcg,T000470,01997,N00027509,,60384,412405,65403,Scott Tipton,,21111,Scott Tipton
Tonko,Paul,1949-06-18,M,rep,NY,20,Democrat,https://tonko.house.gov,2463 Rayburn HOB; Washington DC 20515-3220,202-225-5076,,http://tonko.house.gov/rss/press-releases.xml,RepPaulTonko,paul.tonko,30671144824,reppaultonko,UC3P2SGFmmuCYRsjeso0hOQQ,T000469,01942,N00030196,,1031353,412319,4403,,,20934,Paul Tonko
Toomey,Patrick,1961-11-17,M,sen,PA,,Republican,http://www.toomey.senate.gov,248 Russell Senate Office Building Washington DC 20510,202-224-4254,https://www.toomey.senate.gov/?p=contact,http://toomey.senate.gov/rss/?p=hot_topic,SenToomey,senatortoomey,189274047751251,sentoomey,UCDUM4FFU1p-_YuHqmBglyXw,T000461,02085,N00001489,S351,7958,400408,24096,Pat Toomey,,29935,Pat Toomey
Tsongas,Niki,1946-04-26,F,rep,MA,3,Democrat,https://tsongas.house.gov,1714 Longworth HOB; Washington DC 20515-2103,202-225-3411,,http://tsongas.house.gov/rss/press-releases.xml,NikiInTheHouse,RepTsongas,131079823624873,RepTsongas,UCVyHRbyMpIF3_Xfl4LzumCA,T000465,01884,N00029026,,21764,412254,89417,Niki Tsongas,,20754,Niki Tsongas
Turner,Michael,1960-01-11,M,rep,OH,10,Republican,https://turner.house.gov,2368 Rayburn HOB; Washington DC 20515-3510,202-225-6465,,http://turner.house.gov/news/rss.aspx,RepMikeTurner,RepMikeTurner,9275036647,CongressmanTurner,UC-6Ss-aZ3OPisf9GdVGtN8g,T000463,01741,N00025175,,1003607,400411,45519,Michael R. Turner,,20342,Mike Turner
Upton,Fred,1953-04-23,M,rep,MI,6,Republican,http://upton.house.gov,2183 Rayburn HOB; Washington DC 20515-2206,202-225-3761,,http://www.house.gov/news/rss.aspx,RepFredUpton,RepFredUpton,212027388827797,RepFredUpton,UCsN16IzEo4ViZNEMgeCrQ7w,U000031,01177,N00004133,,12127,400414,26906,Fred Upton,,15446,Fred Upton
Van Hollen,Chris,1959-01-10,M,sen,MD,,Democrat,https://www.vanhollen.senate.gov,B40C Dirksen Senate Office Building Washington DC 20510,202-224-4654,https://www.vanhollen.senate.gov/content/contact-senator,,ChrisVanHollen,chrisvanhollen,109304033877,RepChrisVanHollen,UCkpfJWu1N9Okd6PE_NidtBQ,V000128,01729,N00013820,S390,20756,400415,6098,,,20330,Chris Van Hollen
Velázquez,Nydia,1953-03-28,F,rep,NY,7,Democrat,https://velazquez.house.gov,2302 Rayburn HOB; Washington DC 20515-3207,202-225-2361,,,NydiaVelazquez,8037068318,8037068318,nydiavelazquez,UCqMKPkKeeHFOOiZ9vxhXGVg,V000081,01184,N00001102,,26160,400416,26975,,,29378,Nydia Velázquez
Visclosky,Peter,1949-08-13,M,rep,IN,1,Democrat,https://visclosky.house.gov,2328 Rayburn HOB; Washington DC 20515-1401,202-225-2461,,http://visclosky.house.gov/rss.xml,RepVisclosky,repvisclosky,118723661514709,PeteVisclosky1,UC9njNo6tTComo9Kn7imz7Mg,V000108,01188,N00003813,,6785,400417,26851,Peter J. Visclosky,,15124,Pete Visclosky
Walberg,Tim,1951-04-12,M,rep,MI,7,Republican,http://walberg.house.gov,2436 Rayburn HOB; Washington DC 20515-2207,202-225-6276,,http://walberg.house.gov/news/rss.aspx,RepWalberg,RepWalberg,187654104587692,RepWalberg,UChpf3_3Wn8f3qSJbsYXrhvg,W000798,01855,N00026368,,1022844,412213,8618,Tim Walberg,,20725,Tim Walberg
Walden,Greg,1957-01-10,M,rep,OR,2,Republican,https://walden.house.gov,2185 Rayburn HOB; Washington DC 20515-3702,202-225-6730,,http://walden.house.gov/common/rss/?rss=100,RepGregWalden,repgregwalden,313301365382225,RepGregWalden,UCyaDp6ANSM9tvW7Y3LT_4KQ,W000791,01596,N00007690,,57892,400419,2979,Greg Walden,,29932,Greg Walden
Walz,Timothy,1964-04-06,M,rep,MN,1,Democrat,https://walz.house.gov,2313 Rayburn HOB; Washington DC 20515-2301,202-225-2472,,http://walz.house.gov/index.php?format=feed&amp;type=rss,RepTimWalz,,,1529tjw,UCAaYwb6XgcSVZ-5s3ei2g6g,W000799,01856,N00027467,,1018510,412214,65443,Tim Walz,,20726,Tim Walz
Wasserman Schultz,Debbie,1966-09-27,F,rep,FL,23,Democrat,https://wassermanschultz.house.gov,1114 Longworth HOB; Washington DC 20515-0923,202-225-7931,,http://wassermanschultz.house.gov/atom.xml,RepDWStweets,RepDWS,88904724121,RepWassermanSchultz,UCfHQiJVvMlYbVAxrMSLdO4w,W000797,01777,N00026106,,86882,400623,24301,Debbie Wasserman Schultz,,20504,Debbie Wasserman Schultz
Waters,Maxine,1938-08-15,F,rep,CA,43,Democrat,https://waters.house.gov,2221 Rayburn HOB; Washington DC 20515-0543,202-225-2201,,http://waters.house.gov/news/rss.aspx,MaxineWaters,MaxineWaters,117483585008,MaxineWaters,UCOQ2js1VYFlo74n7Ns8WsLQ,W000187,01205,N00006690,,1953,400422,26759,Maxine Waters,,29106,Maxine Waters
Webster,Daniel,1949-04-27,M,rep,FL,11,Republican,http://webster.house.gov,1210 Longworth HOB; Washington DC 20515-0911,202-225-1002,,http://webster.house.gov/news/rss.aspx,RepWebster,RepWebster,188572961157305,repdanwebster,UCCoX4VdU7U11eGEA0lbRtLw,W000806,02002,N00026335,,30504,412410,24302,Daniel Webster,,21116,Daniel Webster (Florida politician)
Welch,Peter,1947-05-02,M,rep,VT,0,Democrat,https://welch.house.gov,2303 Rayburn HOB; Washington DC 20515-4500,202-225-4115,,http://www.welch.house.gov/index.php?format=feed&amp;type=rss,PeterWelch,PeterWelch,72680720883,reppeterwelch,UC0YfApJx6qNaAQ-ir93U8xA,W000800,01879,N00000515,,1019990,412239,51272,Peter Welch,,20750,Peter Welch
Wilson,Joe,1947-07-31,M,rep,SC,2,Republican,http://joewilson.house.gov,1436 Longworth HOB; Washington DC 20515-4002,202-225-2452,,http://joewilson.house.gov/news/rss.aspx,RepJoeWilson,JoeWilson,70150469414,RepJoeWilson,UC3aR1B8m7Z1uycO65yDnpCg,W000795,01688,N00024809,,1002567,400433,3985,Joe Wilson,,20138,Joe Wilson (U.S. politician)
Wilson,Frederica,1942-11-05,F,rep,FL,24,Democrat,https://wilson.house.gov,2445 Rayburn HOB; Washington DC 20515-0924,202-225-4506,,http://wilson.house.gov/common/rss//index.cfm?rss=49,RepWilson,RepWilson,162327487151626,repfredericawilson,UCP5QBhng_lHv-vJgE_h7lpA,W000808,02004,N00030650,,87016,412412,17319,Frederica Wilson,,21118,Frederica Wilson
Wittman,Robert,1959-02-03,M,rep,VA,1,Republican,http://wittman.house.gov,2055 Rayburn HOB; Washington DC 20515-4601,202-225-4261,,http://www.wittman.house.gov/index.php?format=feed&amp;type=rss,RobWittman,RepRobWittman,38932542633,RobWittman,UCIqIb-OaTbkIdU426eYIdPg,W000804,01886,N00029459,,1028089,412255,58133,Robert J. Wittman,,20756,Rob Wittman
Womack,Steve,1957-02-18,M,rep,AR,3,Republican,http://womack.house.gov,2412 Rayburn HOB; Washington DC 20515-0403,202-225-4301,,http://womack.house.gov/news/rss.aspx,Rep_SteveWomack,RepSteveWomack,135898413136490,CongressmanWomack,UCXJbUDLYX-wGIhRuN66hqZw,W000809,01991,N00031857,,1033625,412402,71815,Steve Womack,,21108,Steve Womack
Woodall,Rob,1970-02-11,M,rep,GA,7,Republican,https://woodall.house.gov,1724 Longworth HOB; Washington DC 20515-1007,202-225-4272,,http://woodall.house.gov/rss.xml,RepRobWoodall,RepRobWoodall,172573036140374,RobWoodallGA07,UC7MSlu8zV6Mf8wYzek2Cb-w,W000810,02008,N00032416,,623342,412416,122251,,,21122,Rob Woodall
Wyden,Ron,1949-05-03,M,sen,OR,,Democrat,https://www.wyden.senate.gov,221 Dirksen Senate Office Building Washington DC 20510,202-224-5244,https://www.wyden.senate.gov/contact/,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,01247,N00007724,S247,1962,300100,27036,Ron Wyden,,14871,Ron Wyden
Yarmuth,John,1947-11-04,M,rep,KY,3,Democrat,https://yarmuth.house.gov,131 Cannon HOB; Washington DC 20515-1703,202-225-5401,,,RepJohnYarmuth,214258646163,214258646163,RepJohnYarmuth,UCy5KW4yrEfEiyZRX45Eoxkg,Y000062,01853,N00028073,,1021662,412211,58579,John Yarmuth,,20723,John Yarmuth
Yoder,Kevin,1976-01-08,M,rep,KS,3,Republican,http://yoder.house.gov,2433 Rayburn HOB; Washington DC 20515-1603,202-225-2865,,http://yoder.house.gov/common/rss/index.cfm?rss=49,RepKevinYoder,CongressmanKevinYoder,154026694650252,RepYoder,UCCeYmn4A8kZEHCcAfeUW9lQ,Y000063,02021,N00031502,,61843,412430,34433,Kevin Yoder,,21135,Kevin Yoder
Young,Don,1933-06-09,M,rep,AK,0,Republican,http://donyoung.house.gov,2314 Rayburn HOB; Washington DC 20515-0200,202-225-5765,,http://donyoung.house.gov/news/rss.aspx,RepDonYoung,RepDonYoung,7476269851,RepDonYoung,UCg5ZIR5-82EbJiNeI1bqT-A,Y000033,01256,N00007999,,1897,400440,26717,Don Young,,14066,Don Young
Young,Todd,1972-08-24,M,sen,IN,,Republican,https://www.young.senate.gov,B33 Russell Senate Office Building Washington DC 20510,202-224-5623,https://www.young.senate.gov/content/contact-senator,,RepToddYoung,RepToddYoung,186203844738421,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,02019,N00030670,S391,1033743,412428,120345,Todd Young,,21133,Todd Young
Heller,Dean,1960-05-10,M,sen,NV,,Republican,http://www.heller.senate.gov/public,324 Hart Senate Office Building Washington DC 20510,202-224-6244,http://www.heller.senate.gov/public/index.cfm/contact-form,http://www.heller.senate.gov/public/index.cfm/rss/feed,SenDeanHeller,SenDeanHeller,325751330177,SenDeanHeller,UCTS6f940sIirkO6ICyx4ksw,H001041,01863,N00027522,S352,1012368,412218,2291,Dean Heller,,20730,Dean Heller
Amodei,Mark,1958-06-12,M,rep,NV,2,Republican,https://amodei.house.gov,332 Cannon HOB; Washington DC 20515-2802,202-225-6155,,http://amodei.house.gov/common/rss//?rss=49,MarkAmodeiNV2,MarkAmodeiNV2,307227745970624,markamodeinv2,UCjOGx2iqSn1r3BQxaVgYhYw,A000369,02090,N00031177,,62817,412500,12537,Mark Amodei,,21196,Mark Amodei
Bonamici,Suzanne,1954-10-14,F,rep,OR,1,Democrat,http://bonamici.house.gov,439 Cannon HOB; Washington DC 20515-3701,202-225-0855,,http://bonamici.house.gov/rss.xml,RepBonamici,congresswomanbonamici,252633384817156,RepSuzanneBonamici,UC0IkAeEiwgzSRTD1TDSvuBw,B001278,02092,N00033474,,63966,412501,59641,Suzanne Bonamici,,21198,Suzanne Bonamici
DelBene,Suzan,1962-02-17,F,rep,WA,1,Democrat,https://delbene.house.gov,2442 Rayburn HOB; Washington DC 20515-4701,202-225-6311,,http://delbene.house.gov/rss.xml,RepDelBene,RepDelBene,483962224987343,,UCd00b7TpKDZIr-Ujhaktvjg,D000617,02096,N00030693,,1033929,412505,126272,Suzan DelBene,,31101,Suzan DelBene
Massie,Thomas,1971-01-13,M,rep,KY,4,Republican,https://massie.house.gov,2453 Rayburn HOB; Washington DC 20515-1704,202-225-3465,,http://massie.house.gov/rss.xml,RepThomasMassie,RepThomasMassie,452480994776070,repthomasmassie,UCpmXOtvvXC3GE8o9VxYNK7g,M001184,02094,N00034041,,79951,412503,132068,Thomas Massie,,31102,Thomas Massie
Payne,Donald,1958-12-17,M,rep,NJ,10,Democrat,http://payne.house.gov,132 Cannon HOB; Washington DC 20515-3010,202-225-3436,,http://payne.house.gov/rss.xml,RepDonaldPayne,DonaldPayneJr,360976767343741,,,P000604,02097,N00034639,,65639,412506,90668,,,31103,Donald Payne Jr.
Schatz,Brian,1972-10-20,M,sen,HI,,Democrat,http://www.schatz.senate.gov,722 Hart Senate Office Building Washington DC 20510,202-224-3934,https://www.schatz.senate.gov/contact,,SenBrianSchatz,SenBrianSchatz,357806137657533,senbrianschatz,UC8-mSYp2WqBiB_5iwtwKfow,S001194,02173,N00028138,S353,87784,412507,17852,Brian E. Schatz,,41112,Brian Schatz
Foster,Bill,1955-10-07,M,rep,IL,11,Democrat,http://foster.house.gov,1224 Longworth HOB; Washington DC 20515-1311,202-225-3515,,http://foster.house.gov/rss.xml,RepBillFoster,CongressmanBillFoster,102918290599,RepBillFoster,UCicixINQr_-3cFHI2bJzFpQ,F000454,01888,N00029139,,1027346,412257,101632,Bill Foster,,20749,Bill Foster (politician)
Titus,Dina,1950-05-23,F,rep,NV,1,Democrat,https://titus.house.gov,2464 Rayburn HOB; Washington DC 20515-2801,202-225-5965,,http://titus.house.gov/rss.xml,RepDinaTitus,CongresswomanTitus,120660834778561,CongresswomanTitus,UC_US4jNqECuMSNrB7yVCbbw,T000468,01940,N00030191,,1021622,412318,2629,Dina Titus,,20927,Dina Titus
Cotton,Tom,1977-05-13,M,sen,AR,,Republican,https://www.cotton.senate.gov,124 Russell Senate Office Building Washington DC 20510,202-224-2353,http://www.cotton.senate.gov/?p=contact,,SenTomCotton,SenatorTomCotton,120355701459307,RepTomCotton,UCXEk6mokWBajIpNatbjnwSg,C001095,02098,N00033363,S374,63928,412508,135651,Tom Cotton,,21301,Tom Cotton
Sinema,Kyrsten,1976-07-12,F,rep,AZ,9,Democrat,https://sinema.house.gov,1725 Longworth HOB; Washington DC 20515-0309,202-225-9888,,http://sinema.house.gov/index.cfm/rss/feed,RepSinema,CongresswomanSinema,233846963416149,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,02099,N00033983,,68489,412509,28338,Kyrsten Sinema,,21300,Kyrsten Sinema
LaMalfa,Doug,1960-07-02,M,rep,CA,1,Republican,http://lamalfa.house.gov,322 Cannon HOB; Washington DC 20515-0501,202-225-3076,,http://lamalfa.house.gov/rss.xml,RepLaMalfa,RepLaMalfa,,RepLaMalfa,UCUzz1XDn862fxirervSB2Yw,L000578,02100,N00033987,,68493,412510,29713,Doug LaMalfa,,21302,Doug LaMalfa
Huffman,Jared,1964-02-18,M,rep,CA,2,Democrat,http://huffman.house.gov,1406 Longworth HOB; Washington DC 20515-0502,202-225-5161,,http://huffman.house.gov/rss.xml,RepHuffman,RepHuffman,200227780116038,rephuffman,UCJU6SP1ppp1ZhSiqZLiFgDA,H001068,02101,N00033030,,622431,412511,59849,Jared Huffman,,21303,Jared Huffman
Bera,Ami,1965-03-02,M,rep,CA,7,Democrat,http://bera.house.gov,1431 Longworth HOB; Washington DC 20515-0507,202-225-5716,,http://bera.house.gov/rss.xml,RepBera,RepAmiBera,528662157146886,repamibera,UClJCTCo53Zk6b4kUL-bbdzg,B001287,02102,N00030717,,1033636,412512,120030,Ami Bera,,21304,Ami Bera
Cook,Paul,1943-03-03,M,rep,CA,8,Republican,http://cook.house.gov,1222 Longworth HOB; Washington DC 20515-0508,202-225-5861,,http://cook.house.gov/rss.xml,RepPaulCook,RepPaulCook,464458413604093,RepPaulCook,UCqK--hf5cuvg7BR_oisyRiA,C001094,02103,N00034224,,68278,412513,58121,Paul Cook,,21305,Paul Cook (politician)
Swalwell,Eric,1980-11-16,M,rep,CA,15,Democrat,https://swalwell.house.gov,129 Cannon HOB; Washington DC 20515-0515,202-225-5065,,,RepSwalwell,CongressmanEricSwalwell,450130878375355,ericswalwell,UCKvwsFNGD4sDkE_9g-2ft0w,S001193,02104,N00033508,,79729,412514,129529,Eric Swalwell,,21306,Eric Swalwell
Valadao,David,1977-04-14,M,rep,CA,21,Republican,http://valadao.house.gov,1728 Longworth HOB; Washington DC 20515-0521,202-225-4695,,http://valadao.house.gov/rss.xml,RepDavidValadao,CongressmanDavidValadao,105596689621089,congressmanvaladao,UCWqOVVxQd6IV4mfYMi95LqA,V000129,02105,N00033367,,623702,412515,120200,David G. Valadao,,21307,David Valadao
Brownley,Julia,1952-08-28,F,rep,CA,26,Democrat,http://juliabrownley.house.gov,1019 Longworth HOB; Washington DC 20515-0526,202-225-5811,,http://juliabrownley.house.gov/rss.xml,JuliaBrownley26,RepJuliaBrownley,330504617051234,RepJuliaBrownley,UCFrC4Ouk5R6xQztS9PZin_A,B001285,02106,N00034254,,79783,412516,59904,Julia Brownley,,21308,Julia Brownley
Cárdenas,Tony,1963-03-31,M,rep,CA,29,Democrat,https://cardenas.house.gov,1510 Longworth HOB; Washington DC 20515-0529,202-225-6131,,http://cardenas.house.gov/rss.xml,RepCardenas,repcardenas,485493954794945,repcardenas,UCm6ug1-yvYGL0F6DvYxfFBA,C001097,02107,N00033373,,63934,412517,9754,Tony Cardenas,,21309,Tony Cárdenas
Ruiz,Raul,1972-08-25,M,rep,CA,36,Democrat,https://ruiz.house.gov,1319 Longworth HOB; Washington DC 20515-0536,202-225-5330,,http://ruiz.house.gov/rss.xml,CongressmanRuiz,CongressmanRaulRuizMD,245244468941114,repraulruiz,UCSDk-cyNPCo1iy6rweSPmBw,R000599,02109,N00033510,,79727,412519,136407,Raul Ruiz,,21311,Raul Ruiz (politician)
Takano,Mark,1960-12-10,M,rep,CA,41,Democrat,https://takano.house.gov,1507 Longworth HOB; Washington DC 20515-0541,202-225-2305,,http://takano.house.gov/rss.xml,RepMarkTakano,RepMarkTakano,262447300551014,RepMarkTakano,UCJg4F1irmSFeKoXZBaZbX2w,T000472,02110,N00006701,,2737,412520,22337,Mark Takano,,21312,Mark Takano
Lowenthal,Alan,1941-03-08,M,rep,CA,47,Democrat,http://lowenthal.house.gov,125 Cannon HOB; Washington DC 20515-0547,202-225-7924,,http://lowenthal.house.gov/news/rss.aspx,RepLowenthal,RepLowenthal,392631677490897,RepLowenthal,UC-GgROtn5Hxm1H9a6qvy_Wg,L000579,02111,N00033274,,93815,412521,16469,Alan Lowenthal,,21313,Alan Lowenthal
Vargas,Juan,1961-03-07,M,rep,CA,51,Democrat,http://vargas.house.gov,1605 Longworth HOB; Washington DC 20515-0551,202-225-8045,,http://vargas.house.gov/rss.xml,RepJuanVargas,RepJuanVargas,176942192453747,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ,V000130,02112,N00007021,,8297,412522,29100,Juan Vargas,,21314,Juan Vargas
Peters,Scott,1958-06-17,M,rep,CA,52,Democrat,http://scottpeters.house.gov,1122 Longworth HOB; Washington DC 20515-0552,202-225-0508,,http://scottpeters.house.gov/rss.xml,RepScottPeters,CongressmanScottPeters,449337038470352,,UCQK77QJxW7Xr-S3zqeMd-0g,P000608,02113,N00033591,,79661,412523,70351,Scott Peters,,21315,Scott Peters (politician)
